user_id,variant,experiment_name
U003140,B_treatment,checkout_optimization
U003141,A_control,checkout_optimization
U003143,B_treatment,checkout_optimization
U003144,B_treatment,checkout_optimization
U003146,A_control,checkout_optimization
U003147,B_treatment,checkout_optimization
U003148,B_treatment,checkout_optimization
U003149,A_control,checkout_optimization
U003150,A_control,checkout_optimization
U003152,A_control,checkout_optimization
U003154,A_control,checkout_optimization
U003155,A_control,checkout_optimization
U003156,A_control,checkout_optimization
U003157,A_control,checkout_optimization
U003159,B_treatment,checkout_optimization
U003160,B_treatment,checkout_optimization
U003162,A_control,checkout_optimization
U003163,B_treatment,checkout_optimization
U003164,A_control,checkout_optimization
U003165,A_control,checkout_optimization
U003166,A_control,checkout_optimization
U003167,A_control,checkout_optimization
U003169,A_control,checkout_optimization
U003170,B_treatment,checkout_optimization
U003171,B_treatment,checkout_optimization
U003172,B_treatment,checkout_optimization
U003173,A_control,checkout_optimization
U003174,A_control,checkout_optimization
U003176,B_treatment,checkout_optimization
U003177,A_control,checkout_optimization
U003178,B_treatment,checkout_optimization
U003179,B_treatment,checkout_optimization
U003180,A_control,checkout_optimization
U003181,A_control,checkout_optimization
U003182,A_control,checkout_optimization
U003184,B_treatment,checkout_optimization
U003185,A_control,checkout_optimization
U003186,A_control,checkout_optimization
U003187,B_treatment,checkout_optimization
U003188,B_treatment,checkout_optimization
U003189,A_control,checkout_optimization
U003190,B_treatment,checkout_optimization
U003191,B_treatment,checkout_optimization
U003192,B_treatment,checkout_optimization
U003193,A_control,checkout_optimization
U003194,A_control,checkout_optimization
U003195,B_treatment,checkout_optimization
U003196,A_control,checkout_optimization
U003198,B_treatment,checkout_optimization
U003199,B_treatment,checkout_optimization
U003200,A_control,checkout_optimization
U003201,B_treatment,checkout_optimization
U003202,A_control,checkout_optimization
U003204,A_control,checkout_optimization
U003205,A_control,checkout_optimization
U003206,B_treatment,checkout_optimization
U003207,A_control,checkout_optimization
U003208,B_treatment,checkout_optimization
U003209,B_treatment,checkout_optimization
U003210,A_control,checkout_optimization
U003211,A_control,checkout_optimization
U003212,B_treatment,checkout_optimization
U003214,A_control,checkout_optimization
U003215,A_control,checkout_optimization
U003216,A_control,checkout_optimization
U003218,B_treatment,checkout_optimization
U003222,A_control,checkout_optimization
U003223,A_control,checkout_optimization
U003225,B_treatment,checkout_optimization
U003229,A_control,checkout_optimization
U003231,A_control,checkout_optimization
U003232,B_treatment,checkout_optimization
U003233,A_control,checkout_optimization
U003236,B_treatment,checkout_optimization
U003238,B_treatment,checkout_optimization
U003239,B_treatment,checkout_optimization
U003240,B_treatment,checkout_optimization
U003241,A_control,checkout_optimization
U003242,A_control,checkout_optimization
U003243,B_treatment,checkout_optimization
U003244,A_control,checkout_optimization
U003245,A_control,checkout_optimization
U003248,B_treatment,checkout_optimization
U003249,B_treatment,checkout_optimization
U003250,B_treatment,checkout_optimization
U003251,A_control,checkout_optimization
U003253,A_control,checkout_optimization
U003255,A_control,checkout_optimization
U003256,A_control,checkout_optimization
U003257,B_treatment,checkout_optimization
U003258,B_treatment,checkout_optimization
U003259,A_control,checkout_optimization
U003260,A_control,checkout_optimization
U003261,B_treatment,checkout_optimization
U003266,B_treatment,checkout_optimization
U003267,B_treatment,checkout_optimization
U003268,B_treatment,checkout_optimization
U003269,A_control,checkout_optimization
U003270,B_treatment,checkout_optimization
U003273,A_control,checkout_optimization
U003274,B_treatment,checkout_optimization
U003275,B_treatment,checkout_optimization
U003276,B_treatment,checkout_optimization
U003277,A_control,checkout_optimization
U003278,A_control,checkout_optimization
U003280,A_control,checkout_optimization
U003282,B_treatment,checkout_optimization
U003284,B_treatment,checkout_optimization
U003285,B_treatment,checkout_optimization
U003287,B_treatment,checkout_optimization
U003289,A_control,checkout_optimization
U003290,A_control,checkout_optimization
U003291,B_treatment,checkout_optimization
U003292,B_treatment,checkout_optimization
U003293,B_treatment,checkout_optimization
U003294,A_control,checkout_optimization
U003295,B_treatment,checkout_optimization
U003296,A_control,checkout_optimization
U003298,B_treatment,checkout_optimization
U003299,A_control,checkout_optimization
U003300,A_control,checkout_optimization
U003302,B_treatment,checkout_optimization
U003303,A_control,checkout_optimization
U003304,B_treatment,checkout_optimization
U003306,B_treatment,checkout_optimization
U003307,B_treatment,checkout_optimization
U003308,B_treatment,checkout_optimization
U003309,A_control,checkout_optimization
U003310,A_control,checkout_optimization
U003312,A_control,checkout_optimization
U003313,A_control,checkout_optimization
U003314,A_control,checkout_optimization
U003315,B_treatment,checkout_optimization
U003316,B_treatment,checkout_optimization
U003317,A_control,checkout_optimization
U003318,B_treatment,checkout_optimization
U003319,B_treatment,checkout_optimization
U003320,A_control,checkout_optimization
U003324,A_control,checkout_optimization
U003325,A_control,checkout_optimization
U003326,A_control,checkout_optimization
U003327,A_control,checkout_optimization
U003328,B_treatment,checkout_optimization
U003329,B_treatment,checkout_optimization
U003331,A_control,checkout_optimization
U003332,B_treatment,checkout_optimization
U003333,A_control,checkout_optimization
U003334,A_control,checkout_optimization
U003335,B_treatment,checkout_optimization
U003336,A_control,checkout_optimization
U003337,A_control,checkout_optimization
U003338,A_control,checkout_optimization
U003340,A_control,checkout_optimization
U003341,A_control,checkout_optimization
U003342,A_control,checkout_optimization
U003344,A_control,checkout_optimization
U003347,B_treatment,checkout_optimization
U003350,A_control,checkout_optimization
U003352,B_treatment,checkout_optimization
U003353,B_treatment,checkout_optimization
U003354,A_control,checkout_optimization
U003355,B_treatment,checkout_optimization
U003357,B_treatment,checkout_optimization
U003358,A_control,checkout_optimization
U003359,A_control,checkout_optimization
U003360,A_control,checkout_optimization
U003362,B_treatment,checkout_optimization
U003364,A_control,checkout_optimization
U003366,B_treatment,checkout_optimization
U003367,A_control,checkout_optimization
U003368,B_treatment,checkout_optimization
U003369,B_treatment,checkout_optimization
U003370,A_control,checkout_optimization
U003371,A_control,checkout_optimization
U003372,B_treatment,checkout_optimization
U003375,B_treatment,checkout_optimization
U003379,B_treatment,checkout_optimization
U003380,B_treatment,checkout_optimization
U003383,B_treatment,checkout_optimization
U003384,B_treatment,checkout_optimization
U003385,A_control,checkout_optimization
U003386,A_control,checkout_optimization
U003387,A_control,checkout_optimization
U003388,A_control,checkout_optimization
U003389,A_control,checkout_optimization
U003390,B_treatment,checkout_optimization
U003391,B_treatment,checkout_optimization
U003392,B_treatment,checkout_optimization
U003393,B_treatment,checkout_optimization
U003396,A_control,checkout_optimization
U003397,A_control,checkout_optimization
U003398,A_control,checkout_optimization
U003399,B_treatment,checkout_optimization
U003401,B_treatment,checkout_optimization
U003402,A_control,checkout_optimization
U003405,A_control,checkout_optimization
U003406,A_control,checkout_optimization
U003408,A_control,checkout_optimization
U003409,A_control,checkout_optimization
U003410,A_control,checkout_optimization
U003411,A_control,checkout_optimization
U003412,B_treatment,checkout_optimization
U003413,B_treatment,checkout_optimization
U003415,A_control,checkout_optimization
U003416,B_treatment,checkout_optimization
U003417,B_treatment,checkout_optimization
U003418,A_control,checkout_optimization
U003419,B_treatment,checkout_optimization
U003420,A_control,checkout_optimization
U003421,A_control,checkout_optimization
U003422,A_control,checkout_optimization
U003423,B_treatment,checkout_optimization
U003424,A_control,checkout_optimization
U003427,B_treatment,checkout_optimization
U003429,A_control,checkout_optimization
U003430,A_control,checkout_optimization
U003434,A_control,checkout_optimization
U003436,B_treatment,checkout_optimization
U003437,A_control,checkout_optimization
U003439,B_treatment,checkout_optimization
U003441,B_treatment,checkout_optimization
U003442,B_treatment,checkout_optimization
U003445,A_control,checkout_optimization
U003447,A_control,checkout_optimization
U003448,B_treatment,checkout_optimization
U003449,B_treatment,checkout_optimization
U003451,B_treatment,checkout_optimization
U003453,B_treatment,checkout_optimization
U003455,A_control,checkout_optimization
U003456,A_control,checkout_optimization
U003457,B_treatment,checkout_optimization
U003460,B_treatment,checkout_optimization
U003461,A_control,checkout_optimization
U003464,B_treatment,checkout_optimization
U003465,B_treatment,checkout_optimization
U003468,B_treatment,checkout_optimization
U003469,B_treatment,checkout_optimization
U003470,A_control,checkout_optimization
U003472,A_control,checkout_optimization
U003473,A_control,checkout_optimization
U003474,A_control,checkout_optimization
U003475,A_control,checkout_optimization
U003476,B_treatment,checkout_optimization
U003477,A_control,checkout_optimization
U003479,A_control,checkout_optimization
U003480,A_control,checkout_optimization
U003481,A_control,checkout_optimization
U003483,B_treatment,checkout_optimization
U003484,B_treatment,checkout_optimization
U003485,B_treatment,checkout_optimization
U003486,A_control,checkout_optimization
U003487,A_control,checkout_optimization
U003489,B_treatment,checkout_optimization
U003491,B_treatment,checkout_optimization
U003492,B_treatment,checkout_optimization
U003493,A_control,checkout_optimization
U003494,B_treatment,checkout_optimization
U003496,B_treatment,checkout_optimization
U003497,B_treatment,checkout_optimization
U003498,A_control,checkout_optimization
U003500,B_treatment,checkout_optimization
U003502,A_control,checkout_optimization
U003503,B_treatment,checkout_optimization
U003504,A_control,checkout_optimization
U003508,A_control,checkout_optimization
U003510,A_control,checkout_optimization
U003511,A_control,checkout_optimization
U003512,B_treatment,checkout_optimization
U003514,B_treatment,checkout_optimization
U003518,A_control,checkout_optimization
U003519,A_control,checkout_optimization
U003520,A_control,checkout_optimization
U003521,B_treatment,checkout_optimization
U003522,B_treatment,checkout_optimization
U003525,A_control,checkout_optimization
U003526,A_control,checkout_optimization
U003527,B_treatment,checkout_optimization
